,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.69,0.79,0.58,0.6,0.77,0.68,0.72,0.62,0.7,0.63,0.64,0.57,0.52,0.53,0.7,0.66,0.74,0.77,0.42,0.63
decidr.csv,0.55,0.71,0.67,0.42,0.61,0.44,0.26,0.24,0.46,0.13,0.73,0.36,0.4,0.35,0.62,0.63,0.6,0.13,0.55,0.32
elmo.csv,0.31,0.43,0.1,0.27,0.35,0.4,0.25,0.01,0.14,0.07,0.23,0.09,0.09,0.25,0.01,0.25,0.29,0.27,0.13,0.2
gpac.csv,0.44,0.42,0.2,0.24,0.2,0.38,0.47,0.32,0.25,0.32,0.51,0.66,0.6,0.44,0.19,0.34,0.27,0.0,0.41,0.16
img-browse-sort.csv,0.72,0.43,0.63,0.66,0.6,0.61,0.61,0.61,0.64,0.6,0.57,0.57,0.51,0.6,0.67,0.43,0.84,0.58,0.5,0.25
jajuk.csv,0.71,0.43,0.65,0.79,0.74,0.64,0.53,0.67,0.7,0.63,0.47,0.41,0.7,0.13,0.63,0.66,0.64,0.71,0.05,0.63
ktc.csv,0.76,0.44,0.66,0.71,0.67,0.58,0.18,0.6,0.6,0.41,0.53,0.55,0.53,0.4,0.29,0.58,0.58,0.67,0.52,0.47
nativeclient.csv,0.76,0.66,0.68,0.75,0.7,0.68,0.66,0.62,0.7,0.63,0.61,0.62,0.56,0.67,0.65,0.62,0.8,0.75,0.39,0.65
neoengine.csv,0.57,0.33,0.68,0.68,0.7,0.59,0.59,0.58,0.5,0.73,0.68,0.52,0.65,0.6,0.15,0.65,0.68,0.82,0.46,0.62
nicepress.csv,0.64,0.36,0.17,0.63,0.72,0.6,0.52,0.0,0.71,0.82,0.63,0.17,0.13,0.44,0.65,0.49,0.51,0.58,0.62,0.5
omseek.csv,0.41,0.0,0.23,0.36,0.3,0.19,0.02,0.39,0.25,0.13,0.19,0.0,0.11,0.17,0.37,0.64,0.62,0.59,0.49,0.19
rosegarden.csv,0.77,0.61,0.69,0.74,0.61,0.6,0.38,0.59,0.72,0.64,0.6,0.6,0.36,0.25,0.41,0.74,0.76,0.61,0.44,0.62
sigil.csv,0.76,0.44,0.64,0.7,0.7,0.6,0.63,0.41,0.57,0.58,0.63,0.29,0.3,0.36,0.64,0.67,0.82,0.74,0.53,0.29
smarttag.csv,0.61,0.44,0.41,0.5,0.64,0.53,0.55,0.24,0.5,0.62,0.39,0.34,0.31,0.6,0.62,0.58,0.62,0.56,0.49,0.24
sylpheed-claws.csv,0.33,0.0,0.33,0.13,0.17,0.0,0.0,0.55,0.27,0.0,0.44,0.67,0.69,0.3,0.0,0.0,0.0,0.0,0.63,0.0
tango-cs.csv,0.55,0.76,0.63,0.7,0.64,0.61,0.49,0.66,0.57,0.36,0.68,0.58,0.42,0.13,0.72,0.6,0.63,0.46,0.63,0.4
vapor.csv,0.0,0.0,0.64,0.35,0.0,0.65,0.71,0.3,0.0,0.05,0.63,0.0,0.05,0.0,0.3,0.71,0.21,0.59,0.0,0.53
xemeiah.csv,0.61,0.24,0.62,0.54,0.67,0.57,0.4,0.63,0.61,0.71,0.52,0.64,0.64,0.48,0.75,0.47,0.75,0.55,0.58,0.21
zorannt.csv,0.52,0.74,0.27,0.66,0.68,0.54,0.64,0.64,0.28,0.17,0.47,0.62,0.67,0.52,0.46,0.62,0.59,0.69,0.54,0.59
zscreen.csv,0.71,0.24,0.66,0.54,0.58,0.73,0.74,0.38,0.68,0.61,0.61,0.5,0.43,0.58,0.67,0.71,0.65,0.42,0.6,0.29
