,recall,precision,pf,pci_20,ifa,wins
boost-sandbox.csv,0.6799999999999999,0.33499999999999996,0.5449999999999999,0.415,5.0,1
bscwweasel.csv,0.385,0.355,0.245,0.61,2.0,8
capcode.csv,0.475,0.36,0.395,0.5800000000000001,2.5,6
emite.csv,0.275,0.31,0.29000000000000004,0.66,7.0,3
lamp.csv,0.71,0.345,0.545,0.41000000000000003,3.0,4
mecat.csv,0.060000000000000005,0.205,0.025,0.7350000000000001,3.0,5
nodal.csv,0.405,0.38,0.19,0.625,2.5,10
pydev.csv,0.685,0.355,0.43500000000000005,0.5,1.5,7
retromenu.csv,0.28500000000000003,0.5,0.19,0.74,1.0,11
smbopensoft.csv,0.735,0.28,0.665,0.45499999999999996,4.5,0
stuproa-cims.csv,0.33999999999999997,0.365,0.19,0.61,1.5,9
thout.csv,0.8300000000000001,0.29500000000000004,0.88,0.39,2.5,2
