,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv
lazarus-ccr.csv,0.73,0.43,0.4,0.28,0.08
lcfizvtop.csv,0.41,0.51,0.29,0.29,0.47
migen.csv,0.4,0.62,0.2,0.4,0.18
mvnforum.csv,0.0,0.55,0.38,0.2,0.08
plplot.csv,0.58,0.56,0.46,0.6,0.14
