,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0
etics.csv,0.0,0.0,18.0,0.0,1.0,1.0,1.0,3.0
genecys.csv,0.0,1.0,18.0,1.0,0.0,1.0,1.0,3.0
kvs.csv,2.0,1.0,0.0,4.0,1.0,7.0,1.0,0.0
mcore3d.csv,5.0,0.0,10.0,4.0,3.0,3.0,3.0,5.0
miranda.csv,6.0,0.0,12.0,12.0,1.0,0.0,6.0,0.0
ogrehg.csv,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
passwordsafe.csv,15.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
