,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.245,0.505,0.22,0.745,1.0,13
bdbbasic.csv,0.47,0.54,0.37,0.485,0.5,11
echongl.csv,0.56,0.42,0.45499999999999996,0.45999999999999996,1.5,4
etherboot.csv,0.045,0.47,0.02,0.45,2.5,0
ffigo.csv,0.23,0.44999999999999996,0.1,0.62,1.0,10
freebios.csv,0.445,0.36,0.41,0.75,2.0,5
gebr.csv,0.85,0.365,0.8,0.42,1.0,2
gnukeda.csv,0.37,0.41500000000000004,0.31,0.61,0.5,9
gstreamer.csv,0.73,0.385,0.735,0.42,1.0,3
jnode.csv,0.095,0.375,0.155,0.87,2.0,7
metacosm.csv,0.4,0.53,0.22,0.545,2.0,8
openmeetings.csv,0.5900000000000001,0.55,0.22,0.43,1.0,12
pgui.csv,0.5800000000000001,0.325,0.39,0.47,1.5,1
wxcrp.csv,0.8400000000000001,0.435,0.8049999999999999,0.42,1.0,6
