,rhex.csv,kmatplot.csv,dynalloy.csv,jcae.csv,nosleepsoftware.csv,rezilla.csv,yield.csv,hydrogen.csv,ossbuild.csv,quarkplayer.csv,virtuoso.csv,enzo.csv,lphant.csv,autowikibrowser.csv,rocrail.csv,quickfast.csv,natpad.csv
autowikibrowser.csv,2.0,4.0,1.0,29.0,0.0,0.0,1.0,15.0,46.0,28.0,4.0,0.0,2.0,1.0,0.0,9.0,4.0
dynalloy.csv,25.0,2.0,1.0,31.0,62.0,0.0,3.0,5.0,5.0,9.0,33.0,1.0,9.0,12.0,11.0,2.0,0.0
enzo.csv,17.0,21.0,0.0,46.0,1.0,4.0,10.0,15.0,8.0,18.0,2.0,0.0,0.0,14.0,19.0,1.0,1.0
hydrogen.csv,27.0,0.0,2.0,48.0,1.0,0.0,8.0,0.0,5.0,11.0,33.0,0.0,0.0,15.0,21.0,1.0,1.0
jcae.csv,92.0,3.0,4.0,2.0,62.0,8.0,0.0,0.0,250.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,106.0
kmatplot.csv,92.0,0.0,4.0,24.0,1.0,0.0,0.0,8.0,3.0,168.0,32.0,126.0,2.0,5.0,20.0,0.0,1.0
lphant.csv,6.0,0.0,0.0,35.0,6.0,0.0,1.0,6.0,2.0,24.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0
natpad.csv,4.0,0.0,2.0,34.0,0.0,15.0,3.0,9.0,1.0,2.0,11.0,0.0,0.0,2.0,18.0,9.0,0.0
nosleepsoftware.csv,1.0,0.0,142.0,87.0,5.0,58.0,1.0,115.0,0.0,168.0,181.0,0.0,1.0,4.0,0.0,0.0,7.0
ossbuild.csv,13.0,0.0,2.0,3.0,9.0,6.0,1.0,5.0,5.0,10.0,10.0,1.0,8.0,10.0,21.0,1.0,0.0
quarkplayer.csv,11.0,8.0,0.0,28.0,62.0,0.0,0.0,14.0,6.0,7.0,22.0,0.0,5.0,3.0,101.0,1.0,1.0
quickfast.csv,19.0,3.0,2.0,29.0,1.0,1.0,0.0,11.0,3.0,22.0,2.0,0.0,0.0,14.0,5.0,0.0,4.0
rezilla.csv,27.0,0.0,5.0,28.0,1.0,0.0,8.0,4.0,1.0,35.0,11.0,0.0,15.0,13.0,19.0,0.0,1.0
rhex.csv,3.0,8.0,0.0,28.0,2.0,0.0,1.0,8.0,8.0,5.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0
rocrail.csv,4.0,3.0,2.0,43.0,8.0,1.0,0.0,3.0,4.0,14.0,1.0,0.0,7.0,0.0,5.0,6.0,4.0
virtuoso.csv,26.0,0.0,2.0,48.0,1.0,0.0,8.0,5.0,250.0,11.0,0.0,0.0,0.0,14.0,21.0,0.0,106.0
yield.csv,13.0,0.0,2.0,48.0,12.0,2.0,0.0,14.0,7.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,4.0
