,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv
aufs.csv,0.0,13.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
bdbbasic.csv,7.0,6.0,51.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
echongl.csv,0.0,59.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,0.0,2.0,1.0,0.0
etherboot.csv,3.0,25.0,41.0,3.0,0.0,18.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0
freebios.csv,12.0,4.0,45.0,2.0,0.0,6.0,0.0,0.0,9.0,1.0,2.0,0.0,3.0
gebr.csv,9.0,28.0,101.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0
gnukeda.csv,4.0,17.0,18.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
google-gears.csv,5.0,13.0,17.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,3.0,1.0,0.0
jnode.csv,105.0,6.0,0.0,0.0,82.0,116.0,99.0,135.0,67.0,136.0,168.0,0.0,0.0
openmeetings.csv,1.0,0.0,36.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
pgui.csv,0.0,23.0,46.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
tradelink.csv,6.0,155.0,411.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
wxcrp.csv,0.0,12.0,9.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
