,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.13,0.09,0.2,0.59,0.66,0.63,0.14,0.45,0.38,0.34
ffigo.csv,0.29,0.25,0.24,0.57,0.49,0.16,0.0,0.82,0.44,0.16
ildjit.csv,0.31,0.0,0.61,0.19,0.52,0.17,0.0,0.33,0.26,0.23
proftp.csv,0.22,0.2,0.17,0.75,0.15,0.12,0.23,0.57,0.54,0.03
skia.csv,0.4,0.06,0.16,0.69,0.44,0.53,0.27,0.46,0.62,0.72
tencompetence.csv,0.0,0.0,0.16,0.05,0.26,0.46,0.11,0.25,0.36,0.82
theresa.csv,0.32,0.13,0.24,0.57,0.55,0.3,0.26,0.43,0.51,0.13
wxjs.csv,0.0,0.0,0.0,0.4,0.0,0.01,0.46,0.0,0.19,0.11
xstore.csv,0.18,0.1,0.18,0.38,0.67,0.49,0.2,0.73,0.49,0.45
