,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,1.0,2.0,2.0,4.0,4.0,0.0,2.0,0.0,4.0,5.0,3.0,0.0,1.0,3.0,1.0,21.0,1.0,0.0,3.0,0.0
decidr.csv,0.0,18.0,1.0,5.0,7.0,1.0,0.0,4.0,20.0,8.0,0.0,0.0,3.0,3.0,1.0,28.0,3.0,3.0,0.0,0.0
elmo.csv,6.0,0.0,297.0,262.0,158.0,95.0,0.0,147.0,1.0,104.0,1.0,0.0,0.0,52.0,0.0,4.0,88.0,50.0,113.0,2.0
gpac.csv,6.0,7.0,1.0,7.0,5.0,2.0,0.0,0.0,3.0,3.0,12.0,0.0,3.0,2.0,2.0,18.0,3.0,1.0,0.0,0.0
img-browse-sort.csv,1.0,9.0,2.0,6.0,4.0,3.0,0.0,0.0,6.0,4.0,3.0,0.0,0.0,3.0,2.0,16.0,1.0,0.0,0.0,2.0
jajuk.csv,4.0,14.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,31.0,2.0,5.0,0.0,0.0
ktc.csv,0.0,71.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,8.0,1.0,0.0,5.0,1.0,12.0,0.0,3.0,0.0,4.0
nativeclient.csv,8.0,10.0,2.0,5.0,6.0,2.0,0.0,2.0,13.0,16.0,2.0,2.0,2.0,1.0,0.0,47.0,4.0,0.0,5.0,0.0
neoengine.csv,1.0,7.0,0.0,3.0,13.0,4.0,0.0,2.0,30.0,10.0,0.0,0.0,3.0,4.0,1.0,60.0,5.0,2.0,0.0,0.0
nicepress.csv,7.0,5.0,0.0,2.0,11.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,9.0,0.0,50.0,0.0,0.0
omseek.csv,13.0,71.0,2.0,3.0,6.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,232.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
rosegarden.csv,3.0,16.0,18.0,3.0,2.0,7.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,2.0,1.0,15.0,0.0,1.0,0.0,4.0
sigil.csv,13.0,23.0,1.0,5.0,3.0,3.0,0.0,2.0,1.0,6.0,2.0,0.0,0.0,1.0,4.0,13.0,0.0,3.0,4.0,1.0
smarttag.csv,2.0,8.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,8.0,17.0,0.0,50.0,0.0,1.0
sylpheed-claws.csv,8.0,3.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0
tango-cs.csv,4.0,71.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,10.0,1.0,0.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
vapor.csv,1.0,71.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,14.0,0.0,0.0,0.0,5.0
xemeiah.csv,0.0,6.0,0.0,1.0,23.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,1.0,0.0,5.0
zorannt.csv,16.0,7.0,2.0,9.0,0.0,4.0,0.0,2.0,14.0,9.0,3.0,0.0,3.0,3.0,1.0,72.0,4.0,1.0,0.0,0.0
zscreen.csv,8.0,8.0,7.0,3.0,26.0,3.0,0.0,2.0,6.0,9.0,0.0,0.0,3.0,4.0,0.0,43.0,6.0,0.0,0.0,0.0
