,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,megameknet.csv,fityk.csv,ondex.csv,fleet-simulator.csv,duplicati.csv,xamj.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv,fido.csv,poormans.csv,hibernate.csv,ninject.csv,geogebra.csv,fluent-nhibernate.csv,uface.csv
smartgwt.csv,0.62,0.82,0.88,0.76,0.74,0.69,0.78,0.84,0.96,0.83,0.9,0.71,0.83,0.79,0.83,0.9,0.78,0.83,0.68,1.07,0.7,0.55,0.54,0.78,0.76,0.78,0.48,0.71,1.0,0.92,0.83,0.93,1.09,0.87,0.71,0.58,0.6,0.56,0.59,1.0,0.47,0.65,0.99,0.77,0.36,0.34,0.8,0.54,0.83,1.34,1.02,0.77,0.72,0.72,0.81,0.9,0.64,0.83,0.64,0.59,0.93,0.73,0.95,0.42
smbopensoft.csv,0.55,0.96,0.82,0.57,0.7,0.67,0.8,0.81,0.77,0.27,0.98,0.94,0.66,0.91,0.62,0.64,0.73,0.81,0.87,0.81,0.84,0.93,0.84,0.72,0.92,0.86,1.12,0.86,0.98,0.45,0.65,0.8,0.69,0.8,1.0,0.96,0.89,0.86,0.68,0.76,0.73,0.84,0.9,0.9,0.81,0.59,0.57,0.96,0.96,0.88,1.0,0.57,0.71,0.94,0.83,0.85,0.96,0.88,0.89,0.7,0.53,0.72,0.43,0.34
somap.csv,0.84,0.67,0.87,0.87,0.86,0.83,0.92,0.84,0.87,0.99,0.86,0.89,0.63,0.96,0.96,0.73,0.97,1.0,0.84,0.96,0.77,1.0,1.0,0.85,0.85,0.85,1.08,0.86,1.0,1.0,0.86,0.93,0.24,0.95,1.0,0.79,0.96,0.91,1.0,1.0,0.74,0.92,1.0,1.0,0.68,0.39,0.9,0.95,0.93,1.0,0.36,0.77,1.0,0.92,0.99,0.93,0.99,0.73,0.79,0.84,0.84,0.84,0.95,0.67
sqlpower-library.csv,1.0,0.99,0.94,0.96,1.0,0.88,0.99,1.0,1.0,1.0,0.99,0.95,0.87,0.49,0.82,1.0,0.99,0.84,0.68,0.78,0.9,1.0,1.0,0.75,1.0,1.0,0.9,0.89,1.0,1.0,0.74,1.0,1.05,1.0,1.0,0.96,1.0,1.0,1.0,0.58,0.92,1.0,1.0,1.0,0.87,0.98,0.98,1.0,1.0,1.03,1.0,0.76,0.43,0.92,0.72,1.0,1.0,0.91,0.98,0.87,1.0,0.96,0.9,0.84
stuproa-cims.csv,0.81,0.58,0.61,0.61,0.97,0.72,0.45,0.81,0.66,0.99,0.54,0.49,0.65,0.6,0.62,0.91,0.5,0.78,0.65,0.7,0.7,0.78,0.93,0.69,1.03,0.83,1.23,0.99,0.95,0.87,0.79,0.74,0.8,0.76,1.0,0.7,0.9,0.76,0.94,0.6,0.57,0.86,0.78,0.38,0.45,0.39,0.47,0.8,0.82,0.87,0.43,0.6,0.73,0.57,0.72,0.61,0.6,0.58,0.64,0.62,0.55,0.54,0.35,0.56
taverna.csv,1.0,0.98,0.61,1.0,0.87,1.0,0.97,1.0,0.91,1.0,0.79,0.98,1.0,1.0,1.0,0.86,0.96,0.96,1.0,0.81,1.0,0.83,0.9,0.96,0.92,0.44,0.9,0.77,1.0,0.87,0.7,1.0,1.0,1.0,1.0,1.0,0.75,0.94,0.83,0.9,0.98,0.74,1.0,0.91,1.0,0.91,0.97,0.91,0.97,1.3,0.71,0.98,0.96,0.97,0.96,0.97,0.95,1.0,0.99,0.98,1.01,0.98,0.91,1.0
thout.csv,0.75,0.59,0.78,0.78,1.0,0.83,0.85,0.64,0.55,0.67,0.97,0.42,0.71,0.67,0.93,0.9,0.92,0.97,0.82,0.95,0.91,0.98,0.96,0.82,0.48,1.0,0.84,0.54,1.03,0.97,0.64,0.99,0.49,0.86,0.95,0.6,0.93,0.79,0.97,0.9,0.76,0.97,0.9,1.0,0.83,0.57,0.89,0.94,0.98,1.0,0.36,0.69,0.7,0.85,0.83,0.93,0.98,0.61,0.66,0.84,0.58,0.94,0.58,0.62
tigermud.csv,0.68,0.65,0.53,0.75,0.96,0.57,0.63,0.74,0.71,0.99,0.58,0.48,0.63,0.84,0.57,0.95,0.6,0.97,0.73,0.76,0.72,0.85,0.82,0.77,1.0,0.69,1.03,0.9,1.02,0.88,0.82,0.58,0.58,0.65,0.74,0.38,0.84,0.65,0.8,1.01,0.7,0.86,0.86,0.71,0.55,0.41,0.57,0.91,0.79,1.05,0.53,0.61,0.57,0.63,0.76,0.84,0.74,0.58,0.59,0.7,0.41,0.58,0.62,0.6
triplea.csv,0.71,0.72,0.61,0.56,0.71,0.71,0.37,0.76,0.68,0.84,0.5,0.59,0.7,0.65,0.81,0.55,0.79,0.71,0.68,0.87,0.66,0.49,0.61,0.66,0.92,0.73,1.27,0.97,0.38,0.54,0.87,0.43,0.67,0.74,0.56,0.87,0.51,0.39,0.56,0.56,0.89,0.54,0.64,0.54,0.39,0.64,0.53,0.53,0.66,0.15,0.33,0.57,0.51,0.75,0.69,0.6,0.7,0.87,0.76,0.64,0.61,0.49,0.47,0.62
uface.csv,0.87,0.7,0.83,0.82,0.84,0.91,0.56,0.79,0.87,1.0,1.0,0.85,0.48,0.69,0.68,1.0,0.73,0.63,0.66,0.73,0.64,0.87,0.73,0.63,1.0,0.95,0.9,0.67,0.96,0.78,0.74,0.76,0.8,0.61,0.74,0.81,0.59,0.89,0.72,0.58,0.61,0.81,0.86,0.69,0.74,0.6,0.61,0.87,0.98,0.48,1.01,0.72,0.54,0.63,0.9,0.93,0.8,0.83,0.7,0.58,0.58,0.64,0.69,0.1
unbvision.csv,0.58,0.89,0.75,0.53,0.67,0.79,0.58,0.64,0.76,0.87,0.64,0.59,0.77,0.31,0.62,0.86,0.78,0.85,0.76,0.12,0.87,0.51,0.59,0.7,0.8,0.73,1.24,0.93,0.24,0.36,0.72,0.63,0.93,0.82,0.43,0.87,0.52,0.69,0.54,0.7,0.54,0.6,0.71,0.71,0.12,0.68,0.51,0.59,0.66,0.91,1.01,0.64,0.59,0.49,0.82,0.55,0.65,1.01,0.57,0.71,0.53,0.58,0.53,0.89
v8.csv,0.97,0.6,0.83,0.9,0.91,0.78,0.71,0.8,0.21,1.0,0.8,0.81,0.78,0.73,0.8,0.7,0.92,0.8,0.73,0.87,0.87,0.85,0.94,0.87,0.7,0.65,0.97,0.54,0.96,1.0,0.95,1.01,1.02,0.87,0.82,1.05,0.69,0.76,0.83,0.81,0.88,0.74,0.56,0.57,0.81,0.63,0.69,0.82,0.89,0.5,0.64,0.92,0.63,0.84,0.71,0.75,0.83,1.12,0.89,0.74,0.96,0.87,0.61,0.78
x-ray-mule.csv,0.66,0.83,0.88,0.9,0.87,0.83,0.85,0.76,0.94,0.89,0.94,0.86,0.91,0.79,0.91,0.83,0.88,0.87,0.83,1.01,0.69,0.85,0.86,0.91,0.3,0.73,1.0,1.01,0.95,0.85,0.75,1.0,0.71,0.76,0.97,0.64,0.74,0.8,0.93,0.84,0.83,0.84,0.83,0.94,0.71,1.11,0.95,0.87,0.68,1.13,1.3,0.93,0.97,0.89,0.78,0.82,0.95,1.05,0.78,0.8,0.92,0.86,0.97,0.99
xamj.csv,0.83,0.68,0.64,0.64,0.68,0.9,0.84,0.78,0.69,0.59,0.47,0.61,0.74,0.73,0.8,0.81,0.79,0.79,0.88,0.62,0.76,0.46,0.49,0.57,0.9,0.62,0.96,0.76,0.18,0.7,0.69,0.83,0.53,0.96,0.8,0.81,0.88,0.72,0.72,0.89,0.54,0.79,0.75,0.84,0.61,0.8,0.94,0.62,0.77,0.59,0.47,0.38,0.54,0.95,0.78,0.82,0.92,0.73,0.88,0.63,0.46,0.55,0.81,0.72
