,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,megameknet.csv,fityk.csv,ondex.csv,fleet-simulator.csv,duplicati.csv,xamj.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv,fido.csv,poormans.csv,hibernate.csv,ninject.csv,geogebra.csv,fluent-nhibernate.csv,uface.csv
encog-java.csv,3.0,4.0,2.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,142.0,5.0,5.0,1.0,18.0,1.0,5.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,14.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,11.0,11.0,14.0,4.0,20.0,0.0,0.0
fbmanager.csv,375.0,419.0,0.0,240.0,208.0,3.0,121.0,0.0,217.0,199.0,142.0,3.0,161.0,4.0,2.0,147.0,2.0,3.0,104.0,0.0,1.0,109.0,94.0,456.0,49.0,0.0,1.0,0.0,169.0,3.0,2.0,66.0,77.0,0.0,51.0,56.0,140.0,52.0,1.0,104.0,350.0,1.0,54.0,63.0,125.0,387.0,306.0,1.0,195.0,0.0,0.0,338.0,0.0,0.0,0.0,2.0,636.0,106.0,14.0,561.0,28.0,395.0,12.0,0.0
fido.csv,0.0,2.0,6.0,240.0,208.0,4.0,121.0,1.0,0.0,199.0,45.0,0.0,11.0,1.0,0.0,1.0,0.0,2.0,5.0,62.0,5.0,109.0,0.0,4.0,49.0,0.0,96.0,67.0,2.0,114.0,0.0,1.0,0.0,55.0,0.0,56.0,140.0,0.0,64.0,0.0,350.0,1.0,54.0,63.0,14.0,0.0,306.0,65.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,59.0,3.0,7.0,6.0
fityk.csv,39.0,30.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,1.0,4.0,2.0,45.0,1.0,0.0,0.0,5.0,0.0,2.0,8.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,20.0,7.0,1.0,0.0,4.0,24.0,1.0,1.0,1.0,52.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,27.0,29.0,4.0,25.0,2.0,47.0,0.0
fleet-simulator.csv,27.0,11.0,0.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,13.0,12.0,16.0,0.0,0.0,2.0,1.0,1.0,4.0,19.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,15.0,9.0,0.0,1.0,2.0,12.0,0.0,3.0,7.0,67.0,8.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,26.0,14.0,6.0,5.0,35.0,0.0,14.0,1.0
fluent-nhibernate.csv,11.0,1.0,3.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,12.0,4.0,0.0,5.0,0.0,2.0,20.0,0.0,0.0,62.0,2.0,0.0,0.0,3.0,49.0,3.0,96.0,2.0,2.0,0.0,1.0,21.0,0.0,0.0,0.0,56.0,2.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,11.0,1.0,3.0,4.0,0.0,2.0,0.0
freenet.csv,64.0,7.0,2.0,3.0,0.0,0.0,28.0,0.0,0.0,1.0,5.0,2.0,34.0,4.0,4.0,0.0,5.0,0.0,2.0,33.0,4.0,2.0,1.0,16.0,0.0,5.0,0.0,0.0,1.0,24.0,0.0,4.0,0.0,0.0,2.0,15.0,3.0,0.0,0.0,3.0,32.0,1.0,0.0,1.0,81.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,9.0,13.0,4.0,15.0,3.0,22.0,0.0
galaxium.csv,37.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,9.0,6.0,18.0,0.0,4.0,0.0,2.0,26.0,3.0,0.0,0.0,3.0,0.0,2.0,7.0,9.0,4.0,11.0,1.0,12.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0,20.0,2.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,17.0,21.0,21.0,31.0,6.0,44.0,0.0
geogebra.csv,6.0,0.0,0.0,1.0,0.0,7.0,5.0,1.0,0.0,0.0,29.0,0.0,6.0,11.0,5.0,2.0,5.0,1.0,6.0,9.0,0.0,1.0,2.0,0.0,0.0,11.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,1.0,8.0,3.0,2.0,0.0
google-caja.csv,64.0,21.0,1.0,2.0,0.0,13.0,1.0,2.0,0.0,2.0,12.0,2.0,20.0,1.0,0.0,0.0,4.0,0.0,2.0,18.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,58.0,0.0,2.0,2.0,81.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,19.0,4.0,27.0,15.0,4.0,6.0,3.0
h2database.csv,14.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,1.0,6.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0
haphazard.csv,11.0,2.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,2.0,5.0,0.0,28.0,9.0,13.0,0.0,4.0,1.0,1.0,21.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,7.0,78.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,43.0,13.0,14.0,12.0,2.0,32.0,2.0
hibernate.csv,28.0,23.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,32.0,5.0,8.0,0.0,0.0,8.0,2.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,1.0,4.0,1.0,7.0,0.0,0.0,1.0,21.0,4.0,1.0,0.0,0.0,37.0,4.0,0.0,1.0,57.0,2.0,3.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,4.0,2.0,7.0,21.0,9.0,27.0,1.0,44.0,2.0
hydrate.csv,16.0,4.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,1.0,7.0,0.0,4.0,1.0,15.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,1.0,1.0,49.0,4.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,2.0,9.0,4.0,0.0,2.0,1.0,11.0,0.0,2.0,2.0,36.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,8.0,13.0,8.0,0.0,4.0,4.0,0.0,7.0,0.0
itext.csv,56.0,3.0,2.0,3.0,9.0,0.0,8.0,0.0,0.0,3.0,3.0,2.0,14.0,15.0,10.0,0.0,3.0,0.0,2.0,17.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,15.0,0.0,3.0,0.0,28.0,1.0,0.0,3.0,1.0,17.0,0.0,2.0,1.0,89.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,15.0,20.0,3.0,44.0,0.0
ivef-sdk.csv,39.0,23.0,0.0,3.0,208.0,3.0,5.0,3.0,0.0,1.0,13.0,20.0,32.0,9.0,0.0,2.0,6.0,1.0,1.0,17.0,2.0,1.0,0.0,18.0,1.0,2.0,0.0,10.0,0.0,6.0,2.0,66.0,0.0,0.0,51.0,18.0,1.0,2.0,2.0,1.0,40.0,0.0,0.0,3.0,28.0,2.0,3.0,0.0,2.0,61.0,0.0,34.0,62.0,2.0,0.0,6.0,22.0,19.0,33.0,10.0,33.0,9.0,43.0,18.0
jaql.csv,25.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,11.0,0.0,13.0,1.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,8.0,0.0,10.0,3.0
jmri.csv,54.0,23.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,2.0,13.0,3.0,40.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,21.0,5.0,0.0,0.0,1.0,25.0,1.0,0.0,1.0,67.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,18.0,12.0,26.0,1.0,1.0,0.0,26.0,0.0
jython.csv,39.0,23.0,0.0,3.0,0.0,64.0,7.0,1.0,0.0,1.0,13.0,2.0,23.0,3.0,82.0,2.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,10.0,1.0,6.0,0.0,7.0,0.0,0.0,3.0,19.0,2.0,2.0,0.0,1.0,37.0,0.0,1.0,7.0,0.0,2.0,3.0,0.0,2.0,61.0,0.0,1.0,0.0,1.0,0.0,9.0,23.0,106.0,41.0,0.0,32.0,9.0,49.0,0.0
k3b.csv,30.0,19.0,0.0,3.0,7.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,21.0,20.0,11.0,0.0,6.0,0.0,2.0,21.0,3.0,0.0,1.0,3.0,2.0,6.0,0.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,5.0,0.0,34.0,0.0,1.0,1.0,48.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,34.0,33.0,22.0,25.0,19.0,50.0,0.0
kdenlive.csv,3.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,35.0,2.0,2.0,0.0,13.0,0.0,1.0,2.0,4.0,13.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,48.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,15.0,14.0,3.0,1.0,16.0,0.0,20.0,0.0
lamp.csv,8.0,7.0,0.0,5.0,7.0,0.0,4.0,0.0,0.0,6.0,11.0,2.0,6.0,13.0,12.0,1.0,1.0,0.0,1.0,23.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,7.0,4.0,0.0,8.0,0.0,39.0,0.0,1.0,4.0,40.0,0.0,0.0,2.0,8.0,1.0,0.0,10.0,0.0,3.0,0.0,4.0,2.0,40.0,13.0,13.0,10.0,11.0,28.0,5.0
mecat.csv,2.0,13.0,0.0,1.0,0.0,4.0,121.0,1.0,0.0,1.0,1.0,0.0,6.0,8.0,7.0,0.0,0.0,85.0,0.0,1.0,70.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,0.0,125.0,1.0,4.0,0.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,106.0,161.0,4.0,7.0,0.0,14.0,3.0
mediaportal.csv,6.0,11.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,199.0,2.0,4.0,2.0,2.0,1.0,147.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,56.0,3.0,2.0,0.0,1.0,14.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,106.0,6.0,1.0,2.0,0.0,7.0,0.0
megameknet.csv,69.0,13.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,10.0,1.0,11.0,7.0,16.0,1.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,2.0,2.0,17.0,6.0,1.0,1.0,1.0,32.0,0.0,4.0,4.0,87.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,22.0,14.0,10.0,3.0,29.0,4.0,46.0,0.0
myfaces.csv,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,16.0,2.0,15.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,64.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,23.0,3.0,2.0,14.0,5.0,18.0,0.0
ninject.csv,60.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,1.0,18.0,2.0,5.0,0.0,5.0,0.0,1.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,2.0,7.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,4.0,5.0,1.0,3.0,1.0,74.0,7.0,0.0,1.0,20.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,25.0,10.0,3.0,1.0,0.0,33.0,0.0
nodal.csv,22.0,17.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,2.0,5.0,13.0,9.0,0.0,8.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,6.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,18.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,23.0,8.0,10.0,4.0,2.0,14.0,0.0
ondex.csv,22.0,16.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,34.0,2.0,30.0,2.0,10.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,9.0,0.0,1.0,0.0,24.0,1.0,2.0,5.0,78.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.0,14.0,19.0,5.0,11.0,9.0,1.0,0.0
onotoa.csv,52.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,49.0,8.0,0.0,2.0,204.0,1.0,2.0,62.0,2.0,4.0,0.0,18.0,1.0,2.0,1.0,9.0,1.0,0.0,0.0,7.0,0.0,3.0,3.0,56.0,6.0,1.0,0.0,0.0,37.0,1.0,1.0,63.0,79.0,20.0,4.0,0.0,2.0,0.0,0.0,33.0,0.0,2.0,0.0,6.0,21.0,13.0,41.0,8.0,59.0,0.0,9.0,0.0
opentibia.csv,35.0,56.0,0.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0,17.0,1.0,22.0,7.0,16.0,1.0,9.0,1.0,1.0,22.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,56.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,55.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,23.0,21.0,17.0,7.0,13.0,2.0,48.0,0.0
paintown.csv,39.0,23.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,19.0,2.0,48.0,11.0,0.0,0.0,6.0,1.0,2.0,26.0,3.0,2.0,4.0,18.0,0.0,2.0,0.0,9.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,1.0,1.0,37.0,0.0,0.0,6.0,79.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,20.0,41.0,13.0,33.0,9.0,51.0,0.0
poormans.csv,14.0,7.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,23.0,106.0,0.0,2.0,59.0,0.0,0.0,0.0
powerfolder.csv,29.0,32.0,0.0,14.0,0.0,0.0,11.0,1.0,0.0,1.0,8.0,7.0,25.0,2.0,17.0,2.0,0.0,0.0,2.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,19.0,4.0,2.0,0.0,1.0,43.0,0.0,0.0,0.0,4.0,19.0,5.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,2.0,3.0,25.0,9.0,2.0,15.0,0.0,44.0,1.0
projectfactory.csv,3.0,12.0,0.0,4.0,5.0,8.0,11.0,0.0,0.0,6.0,18.0,13.0,6.0,8.0,22.0,0.0,0.0,7.0,3.0,16.0,2.0,1.0,1.0,1.0,0.0,4.0,9.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,11.0,8.0,0.0,1.0,1.0,4.0,0.0,1.0,5.0,48.0,3.0,6.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,45.0,28.0,3.0,22.0,16.0,5.0,29.0,1.0
pydev.csv,36.0,30.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,15.0,2.0,44.0,5.0,0.0,0.0,4.0,1.0,3.0,19.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,2.0,30.0,0.0,2.0,0.0,76.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,3.0,8.0,32.0,3.0,51.0,0.0
raven-monitoring.csv,45.0,40.0,0.0,3.0,11.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,20.0,13.0,11.0,0.0,4.0,1.0,2.0,17.0,2.0,1.0,2.0,0.0,6.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,0.0,0.0,1.0,18.0,0.0,1.0,9.0,77.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,20.0,28.0,21.0,19.0,10.0,41.0,0.0
retromenu.csv,8.0,12.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,4.0,9.0,3.0,1.0,2.0,15.0,3.0,7.0,62.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,4.0,169.0,1.0,0.0,11.0,0.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,5.0,5.0,15.0,1.0
runuomondains.csv,12.0,11.0,0.0,14.0,0.0,8.0,7.0,0.0,0.0,1.0,21.0,3.0,14.0,7.0,1.0,0.0,3.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0,0.0,0.0,1.0,42.0,3.0,0.0,1.0,79.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,3.0,10.0,34.0,1.0,5.0,0.0,20.0,0.0
