,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,61.0,2.0,0.0,2.0,0.0,8.0,1.0
bwapi.csv,61.0,1.0,0.0,2.0,14.0,7.0,1.0
gisgraphy.csv,43.0,0.0,0.0,1.0,6.0,4.0,1.0
lite.csv,19.0,0.0,1.0,0.0,6.0,1.0,7.0
ontopia.csv,59.0,0.0,0.0,3.0,16.0,2.0,0.0
smartgwt.csv,23.0,0.0,0.0,0.0,16.0,9.0,1.0
