,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.41,0.36,0.37,0.55,0.23,0.44
bwapi.csv,0.0,0.86,0.75,0.38,0.32,0.33,0.31
gisgraphy.csv,0.04,0.57,0.54,0.13,0.19,0.44,0.73
lite.csv,0.1,0.21,0.45,0.46,0.09,0.59,0.2
ontopia.csv,0.03,0.84,0.87,0.35,0.21,0.35,0.44
smartgwt.csv,0.08,0.57,0.63,0.58,0.22,0.31,0.43
