,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.85,1.0,1.0,0.0,0.98,1.0,1.0,1.0
chrysalis.csv,0.53,0.56,0.83,0.8,0.85,0.59,0.04,0.57
jahshaka.csv,0.69,0.02,0.83,0.75,0.86,0.64,0.85,0.67
jatlas.csv,0.78,1.0,1.0,0.95,0.0,1.0,1.0,1.0
jedit.csv,0.04,0.56,0.75,0.68,0.69,0.46,0.76,0.72
open-media-library.csv,0.62,0.66,0.0,0.77,0.45,0.62,0.93,0.62
snakeyaml.csv,0.75,0.83,0.68,1.07,0.72,0.07,0.89,0.54
xamj.csv,0.92,0.82,0.82,1.07,0.94,0.88,0.76,0.03
