,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.41,0.46,0.46
chrysalis.csv,0.6,0.64,0.74,0.38,0.62,0.69,0.88,0.57
jahshaka.csv,0.86,0.83,0.79,0.61,0.9,0.71,0.91,0.63
jatlas.csv,0.83,0.0,0.0,0.8,0.8,0.0,0.0,0.0
jedit.csv,0.47,0.55,0.41,0.36,0.42,0.55,0.55,0.5
open-media-library.csv,0.37,0.77,0.53,0.42,0.55,0.79,0.94,0.56
snakeyaml.csv,0.56,0.77,0.46,0.47,0.62,0.96,0.57,0.71
xamj.csv,0.37,0.48,0.35,0.43,0.43,0.44,0.61,0.65
