,recall,precision,pf,wins
avifile.csv,0.445,0.355,0.365,17
baadengine.csv,0.955,0.27,0.785,2
biopax.csv,1.0,0.275,0.97,1
crux-framework.csv,0.165,0.38,0.14,18
dataobjectsdotnet.csv,0.765,0.32,0.6,12
exl.csv,0.605,0.30000000000000004,0.575,5
gdis.csv,0.605,0.28,0.475,8
gogoego.csv,0.5700000000000001,0.31,0.445,15
httpcontentparser.csv,0.39,0.28,0.32,11
impala.csv,0.5549999999999999,0.25,0.5,3
jgameai.csv,0.08,0.21000000000000002,0.1,4
loki-lib.csv,0.43000000000000005,0.29000000000000004,0.325,14
snakeyaml.csv,0.185,0.24,0.16499999999999998,9
tart.csv,0.475,0.31,0.33999999999999997,16
vars-redux.csv,0.6,0.275,0.46499999999999997,7
werx.csv,0.975,0.26,0.985,0
xbg.csv,0.155,0.265,0.265,6
xqilla.csv,0.255,0.265,0.25,10
zealos.csv,0.035,0.25,0.065,13
