,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,295.5,94.5,97.5,1197.0,784.5,99.0,484.5,99.0
ibatisdb.csv,99.0,96.5,191.0,1195.0,1666.0,186.0,419.5,184.0
log4net.csv,196.0,94.5,97.5,643.5,587.5,193.0,334.0,178.0
ofbiz.csv,198.0,94.5,197.5,1553.0,3539.5,99.0,387.0,97.5
opensim4opencog.csv,198.0,96.5,196.5,1296.5,262.5,99.0,192.0,186.0
openwbem.csv,98.5,96.5,97.5,3260.0,812.5,99.0,584.0,99.0
power-architect.csv,99.0,96.5,196.5,3055.5,882.0,99.0,582.0,99.0
x-ray-mule.csv,198.0,91.5,92.5,3432.0,1681.0,99.0,712.0,97.5
