,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.41,0.18,0.6,0.46,0.33,0.4,0.58
ifmo-game-1.csv,0.07,0.26,0.11,0.84,0.0,0.44,0.13
knowledge.csv,0.91,0.62,0.42,0.53,0.66,0.52,0.62
pentahoanalysistool.csv,0.64,0.7,0.16,0.31,0.51,0.17,0.43
projecteqemu.csv,0.73,0.43,0.09,0.69,0.0,0.71,0.78
sumatrapdf.csv,0.0,0.51,0.57,0.34,0.33,0.81,0.38
voms.csv,0.74,0.69,0.05,0.46,0.88,0.73,0.73
