,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.8,0.41,0.53,0.81,0.83,0.84,0.64
ifmo-game-1.csv,0.0,0.17,0.04,0.22,0.09,0.49,0.0
knowledge.csv,0.0,0.66,0.87,0.79,0.59,0.82,0.69
pentahoanalysistool.csv,0.6,0.29,0.13,0.58,0.62,0.96,0.51
projecteqemu.csv,0.4,0.44,0.07,0.38,0.11,0.45,0.33
sumatrapdf.csv,1.0,0.81,0.73,0.9,0.89,0.2,0.89
voms.csv,0.2,0.56,0.18,0.34,0.17,0.16,0.42
