,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.91,0.4,0.85,0.51,0.38,0.5,0.26,0.72
apolloplayer.csv,0.54,0.97,0.95,0.16,0.4,0.6,0.53,0.0
k3d.csv,0.04,0.29,0.0,0.0,0.1,0.98,0.13,0.0
redshell.csv,0.54,0.0,0.68,0.13,0.97,0.61,0.21,0.23
rtb-team.csv,0.46,0.55,0.0,1.0,0.28,0.37,0.54,0.6
xreal.csv,0.0,0.05,0.0,0.0,0.04,0.0,0.02,1.0
xstore.csv,0.5,0.51,0.0,0.37,0.41,0.44,0.97,0.23
