,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.67,0.94,0.44,0.51,0.26,0.55,0.26,0.46,0.26
e-bio-flow.csv,0.18,0.26,0.39,0.55,0.32,0.31,0.98,0.23,0.1
jmoney.csv,0.92,0.24,0.49,0.14,0.29,0.08,0.41,0.55,0.16
jmonkeyengine.csv,0.27,0.53,0.3,0.41,0.2,0.97,0.35,0.2,0.1
jsidplay2.csv,0.54,0.17,1.0,0.1,0.19,0.31,0.37,0.57,0.18
matrex.csv,0.57,0.38,0.58,0.36,0.4,0.18,0.36,0.99,0.24
piccolo2d.csv,0.3,0.0,0.0,0.0,0.96,0.0,0.17,0.0,0.2
reaper3d.csv,0.05,0.0,0.24,0.5,0.17,0.29,0.11,0.3,0.93
sblim.csv,0.0,0.0,0.0,0.93,0.44,0.1,0.06,0.03,0.0
