,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.24,0.02,0.1,0.26,0.24,0.22,0.31,0.07,0.26
e-bio-flow.csv,0.27,0.25,0.1,0.31,0.22,0.08,0.0,0.13,0.29
jmoney.csv,0.02,0.06,0.1,0.05,0.21,0.14,0.17,0.04,0.15
jmonkeyengine.csv,0.15,0.39,0.2,0.44,0.29,0.0,0.15,0.08,0.51
jsidplay2.csv,0.44,0.29,0.0,0.63,0.76,0.84,0.44,0.37,0.33
matrex.csv,0.32,0.06,0.25,0.18,0.18,0.24,0.38,0.0,0.14
piccolo2d.csv,0.07,0.02,0.05,0.0,0.0,0.04,0.23,0.0,0.01
reaper3d.csv,0.44,0.0,0.35,0.2,0.1,0.12,0.06,0.44,0.0
sblim.csv,0.07,0.04,0.0,0.01,0.01,0.04,0.0,0.04,0.01
