,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.35,0.08,0.72,0.41,0.66,0.45,0.83,0.69,0.46
e-bio-flow.csv,0.89,0.82,0.75,0.36,0.58,0.78,0.03,0.86,0.8
jmoney.csv,0.1,0.85,0.67,0.91,0.65,0.95,0.69,0.6,0.76
jmonkeyengine.csv,0.81,0.54,0.84,0.54,0.75,0.06,0.75,0.88,0.81
jsidplay2.csv,0.53,0.9,0.0,1.03,0.85,0.93,0.75,0.59,0.6
matrex.csv,0.47,0.74,0.61,0.66,0.5,0.87,0.74,0.03,0.64
piccolo2d.csv,0.8,1.0,1.0,1.0,0.08,1.0,0.9,1.0,0.88
reaper3d.csv,1.05,1.0,0.92,0.46,0.85,0.79,0.94,0.86,0.12
sblim.csv,1.0,1.0,1.0,0.09,0.69,0.95,0.97,0.99,1.0
