,recall,precision,pf,wins
carabiner.csv,0.595,0.35,0.375,7
continuum-ide.csv,0.15500000000000003,0.44,0.11499999999999999,10
free-evolution.csv,0.365,0.35,0.225,8
gtad.csv,0.1,0.405,0.02,11
jaxen.csv,0.125,0.44,0.075,12
jruby.csv,0.6699999999999999,0.16999999999999998,0.45499999999999996,3
jsr308-langtools.csv,0.515,0.28,0.375,5
kaffeine.csv,0.955,0.26,0.775,1
oorexx.csv,0.62,0.295,0.495,4
qedo.csv,0.02,0.075,0.025,2
sarasvati.csv,0.135,0.38,0.065,9
taokgame.csv,0.08,0.33499999999999996,0.095,6
zabbix.csv,0.82,0.255,0.7,0
