,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.36,0.22,0.33,0.33,0.42,0.31,0.34,0.34
apolloplayer.csv,0.29,0.16,0.26,0.35,0.24,0.23,0.19,0.3
k3d.csv,0.32,0.42,0.34,0.35,0.43,0.28,0.35,0.33
kowari.csv,0.16,0.41,0.34,0.13,0.38,0.23,0.35,0.33
redshell.csv,0.4,0.44,0.34,0.38,0.45,0.34,0.35,0.36
rtb-team.csv,0.4,0.14,0.31,0.15,0.42,0.34,0.33,0.29
xreal.csv,0.35,0.33,0.34,0.1,0.4,0.18,0.28,0.34
