,recall,precision,pf,pci_20,ifa,wins
beast-mcmc.csv,0.665,0.5,0.445,0.43,1.0,7
codesmith.csv,0.58,0.4,0.495,0.53,2.0,5
icescrum.csv,0.46499999999999997,0.5449999999999999,0.255,0.56,0.5,11
ingex.csv,0.575,0.49,0.39,0.565,1.5,9
jrefactory.csv,0.555,0.365,0.65,0.53,1.5,2
jsecurity.csv,0.325,0.485,0.195,0.6,1.5,10
libopenmetaverse.csv,0.995,0.375,0.95,0.38,2.0,1
lite.csv,0.39,0.43,0.29,0.56,2.0,6
mobicents.csv,0.685,0.395,0.525,0.455,1.5,3
opendvr.csv,0.695,0.46499999999999997,0.525,0.41500000000000004,3.0,4
openefm.csv,0.705,0.52,0.435,0.45999999999999996,0.5,8
sidekar.csv,0.0,0.0,0.0,0.0,74.0,0
