,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.77,0.7,0.45,0.61,0.73,0.71,0.86,0.77
etics.csv,0.69,0.5,0.15,0.47,0.56,0.35,0.67,0.87
genecys.csv,0.62,0.79,0.6,0.76,0.79,0.83,0.33,0.77
kftpgrabber.csv,0.08,0.39,0.1,0.27,0.15,0.25,0.44,0.87
kvs.csv,0.54,0.14,0.7,0.33,0.03,0.44,0.56,0.23
mcore3d.csv,0.08,0.73,0.8,0.41,0.9,0.09,0.72,0.7
ogrehg.csv,0.54,0.7,0.2,0.67,0.85,0.53,0.81,0.73
projecteqemu.csv,0.77,0.49,0.1,0.54,0.5,0.43,0.75,0.67
