,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.49,0.5,0.48,0.91,0.18,0.39,0.41
firebird.csv,0.72,0.98,0.52,0.7,0.5,0.54,0.62
kmatplot.csv,1.0,0.46,0.29,0.34,0.43,0.45,0.52
mscore.csv,0.52,0.54,0.56,0.76,0.99,0.45,0.58
openmalaria.csv,0.64,0.62,0.63,0.71,0.63,0.94,0.64
popeye-chess.csv,0.54,0.49,0.95,0.56,0.44,0.45,0.42
riff-evolve.csv,0.74,0.62,0.63,0.69,0.55,0.67,0.97
