,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.0,0.0,10.0,0.0,1.0,3.0,0.0
firebird.csv,11.0,0.0,11.0,14.0,0.0,0.0,0.0
kmatplot.csv,0.0,0.0,16.0,86.0,1.0,11.0,0.0
mscore.csv,0.0,0.0,0.0,10.0,0.0,1.0,0.0
openmalaria.csv,11.0,1.0,1.0,13.0,1.0,0.0,4.0
popeye-chess.csv,0.0,0.0,0.0,6.0,1.0,3.0,7.0
riff-evolve.csv,0.0,1.0,0.0,20.0,3.0,1.0,0.0
