,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.44,0.66,0.79,0.97,0.96,0.74,0.88
firebird.csv,0.55,0.49,0.64,0.52,0.6,0.55,0.54
kmatplot.csv,0.83,0.61,0.94,0.76,0.69,0.63,0.63
mscore.csv,0.51,0.45,0.5,0.62,0.47,0.64,0.5
openmalaria.csv,0.43,0.4,0.45,0.39,0.45,0.51,0.41
popeye-chess.csv,0.47,0.5,0.56,0.57,0.58,0.64,0.74
riff-evolve.csv,0.47,0.39,0.53,0.44,0.47,0.55,0.57
