,recall,precision,pf,pci_20,ifa,wins
applet2app.csv,0.635,0.535,0.335,0.485,0.5,14
biodwh.csv,0.32,0.485,0.155,0.685,1.0,15
blue-c.csv,0.74,0.445,0.635,0.49,3.5,3
cities3d.csv,0.63,0.455,0.465,0.505,4.5,4
firebird.csv,0.785,0.5,0.445,0.435,0.0,9
jcache.csv,0.735,0.535,0.48,0.43,1.5,8
jparsec.csv,0.73,0.435,0.705,0.45499999999999996,4.0,1
mscore.csv,0.72,0.565,0.42,0.39,0.0,10
nabu-library.csv,0.315,0.44,0.235,0.76,2.5,11
ns-3-dev-def-routing.csv,0.445,0.39,0.37,0.685,6.0,5
open-ms.csv,0.56,0.585,0.33,0.44,1.0,12
popeye-chess.csv,0.57,0.56,0.31,0.445,0.0,13
qgo.csv,0.815,0.495,0.71,0.38,2.5,2
webdriver.csv,0.66,0.505,0.42,0.475,2.0,7
xined.csv,0.0,0.0,0.0,0.0,144.5,0
yafdotnet.csv,0.655,0.5449999999999999,0.415,0.385,1.5,6
