,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.36,1.0,0.0,0.09,0.35,0.34,0.7
l2j.csv,0.09,0.48,0.3,0.13,0.34,0.99,0.3
libmesh.csv,0.41,0.47,0.7,0.12,0.99,0.46,0.96
mvdsv.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nova.csv,1.0,0.58,0.0,0.23,0.27,0.37,0.85
proftp.csv,0.18,0.56,0.87,0.94,0.31,0.28,0.92
