,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.61,0.45,0.43,0.53,0.95,0.52,0.53,1.0
arcallians.csv,0.68,0.6,0.41,0.36,0.57,0.75,0.62,0.6
arianne.csv,0.4,0.92,0.87,1.0,1.0,1.0,0.9,0.95
cortex-vfx.csv,0.66,0.55,0.47,0.45,0.55,0.78,0.63,0.52
mbse.csv,0.73,0.79,1.0,0.89,0.45,0.75,0.66,0.85
multitude.csv,0.56,0.64,0.7,0.56,0.8,0.92,0.43,0.8
phonon-vlc-mplayer.csv,0.6,0.58,0.25,0.33,0.99,0.64,0.58,0.57
qgis.csv,0.71,0.47,0.3,0.61,1.0,1.0,0.69,0.73
