,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.73,0.2,0.86,0.02,0.45,0.01,0.65,0.1,0.09
decidr.csv,0.57,0.43,0.22,0.58,0.26,0.56,0.25,0.01,0.2
glas.csv,0.49,0.45,0.17,0.29,0.5,0.47,0.57,0.5,0.0
hatari.csv,0.53,0.26,0.0,0.58,0.61,0.45,0.72,0.4,0.24
ltp.csv,0.2,0.41,0.19,0.04,0.01,0.07,0.0,0.07,0.04
net-snmp.csv,0.0,0.38,0.14,0.2,0.5,0.24,0.35,0.24,0.05
opde.csv,0.18,0.23,0.08,0.0,0.28,0.2,0.08,0.21,0.09
powerfolder-.csv,0.0,0.0,0.0,0.02,0.08,0.19,0.25,0.15,0.0
tcl.csv,0.59,0.26,0.19,0.56,0.29,0.25,0.0,0.15,0.24
