,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.49,0.56,0.39,0.28,0.52,0.98,0.49,0.27,0.04
decidr.csv,0.48,0.63,0.52,0.55,0.19,0.55,0.18,0.99,0.47
glas.csv,0.45,0.32,0.32,0.36,0.64,0.55,0.55,0.62,1.0
hatari.csv,0.68,0.55,0.98,0.44,0.64,0.56,0.62,0.48,0.34
ltp.csv,0.2,0.38,0.2,0.19,0.99,0.07,0.0,0.11,0.06
net-snmp.csv,0.94,0.45,0.17,0.36,0.48,0.43,0.49,0.41,0.1
opde.csv,0.14,0.49,0.2,1.0,0.53,0.33,0.0,0.3,0.13
powerfolder-.csv,0.06,0.98,0.0,0.19,0.06,0.25,0.3,0.2,0.0
tcl.csv,0.45,0.39,0.2,0.3,0.18,0.28,0.92,0.31,0.28
