,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,exist.csv,st-filteredstatistics.csv,pokenetonline.csv,java-gnome.csv,avisynth2.csv,personalaccess.csv,octet.csv,servicestack.csv,gephex.csv,rcp-company-uibindings.csv
adonthell.csv,0.46,0.56,0.36,0.61,0.93,0.5,0.4,0.48,0.49,0.63,0.59,0.51,0.72,0.51,0.39,0.33,0.66,0.59,0.4
autofac.csv,0.52,0.62,0.3,1.0,0.34,0.35,0.74,0.46,0.45,0.34,0.66,0.4,0.21,0.65,0.45,0.54,0.39,0.42,0.51
avisynth2.csv,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.01
dsworkbench.csv,0.43,0.34,0.98,0.44,0.26,0.55,0.55,0.55,0.39,0.61,0.58,0.36,0.7,0.36,0.52,0.68,0.65,0.49,0.3
exist.csv,0.22,0.63,0.57,0.46,0.34,0.31,0.33,0.5,0.4,0.97,0.57,0.56,0.11,0.37,0.54,0.17,0.4,0.43,0.5
forester-atv.csv,0.07,1.0,0.26,0.0,0.02,0.12,0.07,0.26,0.06,0.28,0.21,0.2,0.02,0.0,0.18,0.0,0.15,0.05,0.12
freelords.csv,0.66,0.27,0.39,0.32,0.47,0.98,0.63,0.5,0.56,0.53,0.58,0.63,0.45,0.69,0.63,0.43,0.68,0.45,0.61
gephex.csv,0.63,0.54,0.24,0.52,0.66,0.66,0.67,0.49,0.49,0.54,0.62,0.3,0.6,0.0,0.63,0.32,0.69,0.97,0.47
google-collections.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.24,0.0,0.0,0.0,0.17,0.09,0.0
java-gnome.csv,0.11,0.44,0.35,0.42,0.44,0.34,0.15,0.25,0.12,0.36,0.3,0.38,0.99,0.37,0.27,0.17,0.4,0.42,0.18
jpaul.csv,0.36,0.63,0.35,0.28,0.02,0.01,0.95,0.28,0.54,0.21,0.12,0.34,0.21,0.0,0.33,0.34,0.21,0.01,0.31
neodatis-odb.csv,0.0,0.6,0.53,0.51,0.2,0.21,0.42,0.96,0.59,0.35,0.45,0.34,0.37,0.38,0.43,0.79,0.65,0.45,0.45
octet.csv,0.0,0.48,0.64,0.33,0.27,0.27,0.21,0.43,0.0,0.27,0.49,0.53,0.56,0.36,0.38,0.75,0.21,0.28,0.81
personalaccess.csv,0.7,0.6,0.56,0.61,0.67,0.65,0.65,0.44,0.7,0.6,0.59,0.67,0.64,0.82,0.98,0.57,0.55,0.51,0.6
pokenetonline.csv,0.67,0.6,0.55,0.39,0.15,0.21,0.4,0.19,0.34,0.27,0.36,1.0,0.0,0.0,0.66,0.34,0.34,0.09,0.32
rcp-company-uibindings.csv,0.0,0.0,0.24,0.32,0.09,0.51,0.27,0.13,0.13,0.5,0.57,0.4,0.4,0.49,0.58,0.09,0.51,0.21,1.0
scenemonitor.csv,0.64,0.52,0.62,0.62,0.57,0.5,0.6,0.62,1.0,0.57,0.77,0.55,0.59,0.86,0.64,0.58,0.61,0.55,0.69
servicestack.csv,0.37,0.59,0.36,0.28,0.15,0.32,0.46,0.42,0.18,0.47,0.21,0.29,0.45,0.37,0.45,0.17,1.0,0.01,0.37
st-filteredstatistics.csv,0.5,0.53,0.64,0.62,0.61,0.51,0.63,0.51,0.66,0.56,1.0,0.52,0.49,0.82,0.61,0.83,0.59,0.53,0.53
