,recall,precision,pf,wins
array4j.csv,0.25,0.33,0.23,9
dxengine.csv,0.12,0.42,0.09,15
e-bio-flow.csv,0.19,0.27,0.14,12
emono.csv,0.15,0.36,0.11,13
freedom-erp.csv,0.01,0.08,0.02,5
haggle.csv,0.32,0.3,0.23,10
jbpm.csv,0.12,0.43,0.07,16
jchassis.csv,0.0,0.0,0.0,2
jmoney.csv,0.19,0.38,0.1,14
jmonkeyengine.csv,0.3,0.25,0.27,6
jsidplay2.csv,0.68,0.28,0.45,7
log4net.csv,0.0,0.0,0.0,2
matrex.csv,0.19,0.5,0.12,17
mediate.csv,0.42,0.31,0.32,8
piccolo2d.csv,0.01,0.2,0.0,11
pustefix.csv,0.33,0.27,0.38,0
sblim.csv,0.08,0.5,0.02,18
thedata.csv,0.0,0.0,0.02,1
tmva.csv,0.64,0.31,0.52,4
