,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,0.0,0.35,0.48,0.93,0.11,0.0,0.0,0.06,0.15,0.05
flylegacy.csv,0.63,0.58,0.99,0.59,0.59,0.4,0.47,0.56,0.1,0.62
jguard.csv,0.48,0.21,0.62,0.67,0.58,1.0,0.57,0.58,0.65,0.05
m-a-d-n-e-s-s.csv,0.45,0.21,0.69,0.35,0.52,0.04,0.46,0.35,0.93,0.36
mob-sen-plat.csv,0.34,0.95,0.44,0.26,0.25,0.45,0.47,0.45,0.27,0.51
raygina.csv,1.0,0.14,0.45,0.54,0.39,0.12,0.52,0.4,0.45,0.43
st-filteredstatistics.csv,0.65,0.53,0.48,0.58,0.58,0.48,0.58,1.0,0.65,0.58
upp-mirror.csv,0.55,0.11,0.52,0.48,0.98,0.27,0.4,0.3,0.45,0.28
wishmaster.csv,0.1,0.0,0.13,0.0,0.1,0.12,0.94,0.0,0.0,0.05
yarp.csv,0.44,0.31,0.46,0.17,0.11,0.27,0.25,0.12,0.4,1.0
