,cleartk.csv,intact.csv,miranda-icq.csv,roolo.csv,ofbiz.csv
cleartk.csv,0.0,2.0,9.0,0.0,0.0
intact.csv,1.0,0.0,2.0,0.0,0.0
miranda-icq.csv,0.0,1.0,0.0,6.0,0.0
ofbiz.csv,1.0,15.0,0.0,3.0,0.0
roolo.csv,0.0,1.0,201.0,0.0,2.0
