,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.47,0.32,0.56,0.53,2.0,3
dxengine.csv,0.33,0.33,0.34,0.63,4.0,9
e-bio-flow.csv,0.26,0.38,0.19,0.62,2.0,10
emono.csv,0.62,0.27,0.73,0.52,4.0,1
freedom-erp.csv,0.05,0.25,0.05,0.67,2.0,8
haggle.csv,0.25,0.36,0.22,0.69,2.0,11
jbpm.csv,0.09,0.4,0.04,0.77,2.0,15
jchassis.csv,0.0,0.0,0.0,0.0,81.0,0
jmoney.csv,0.52,0.38,0.42,0.42,4.0,6
jmonkeyengine.csv,0.63,0.3,0.74,0.56,3.0,2
jsidplay2.csv,0.3,0.3,0.25,0.78,2.0,12
log4net.csv,0.27,0.45,0.15,0.71,2.0,16
matrex.csv,0.31,0.47,0.15,0.71,1.0,17
mediate.csv,0.53,0.31,0.47,0.53,1.0,7
piccolo2d.csv,0.45,0.44,0.18,0.52,1.0,14
pustefix.csv,0.33,0.36,0.27,0.74,2.0,13
sblim.csv,0.19,0.59,0.09,0.67,0.0,18
thedata.csv,0.76,0.37,0.71,0.46,1.0,5
tmva.csv,0.88,0.34,0.8,0.41,2.0,4
