,jmoney.csv,array4j.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,haggle.csv,jmonkeyengine.csv,mediate.csv,e-bio-flow.csv,tmva.csv,matrex.csv,freedom-erp.csv,jchassis.csv,emono.csv,thedata.csv
array4j.csv,10.0,0.0,12.0,1.0,57.0,19.0,36.0,18.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,67.0,0.0,10.0
dxengine.csv,8.0,1.0,5.0,3.0,0.0,22.0,125.0,38.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,166.0,67.0,0.0,13.0
e-bio-flow.csv,2.0,6.0,1.0,0.0,28.0,6.0,30.0,34.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,0.0,15.0
emono.csv,12.0,5.0,5.0,3.0,28.0,31.0,1.0,49.0,4.0,0.0,4.0,2.0,1.0,0.0,4.0,1.0,7.0,0.0,7.0
freedom-erp.csv,1.0,2.0,0.0,0.0,4.0,10.0,8.0,5.0,0.0,1.0,67.0,68.0,0.0,0.0,0.0,0.0,67.0,121.0,65.0
haggle.csv,0.0,2.0,9.0,0.0,2.0,9.0,6.0,7.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,2.0,67.0,0.0,32.0
jbpm.csv,5.0,2.0,0.0,0.0,3.0,94.0,1.0,133.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,1.0,67.0,121.0,3.0
jchassis.csv,60.0,78.0,77.0,78.0,105.0,94.0,431.0,133.0,84.0,114.0,67.0,0.0,81.0,225.0,2.0,166.0,2.0,121.0,65.0
jmoney.csv,0.0,7.0,0.0,0.0,48.0,9.0,43.0,4.0,4.0,3.0,7.0,0.0,6.0,5.0,0.0,0.0,67.0,0.0,30.0
jmonkeyengine.csv,13.0,5.0,3.0,3.0,0.0,20.0,1.0,81.0,4.0,0.0,0.0,2.0,5.0,0.0,2.0,166.0,10.0,0.0,14.0
jsidplay2.csv,4.0,0.0,4.0,1.0,12.0,30.0,15.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,67.0,0.0,42.0
log4net.csv,0.0,1.0,1.0,0.0,2.0,8.0,12.0,4.0,2.0,0.0,67.0,0.0,5.0,1.0,1.0,2.0,67.0,0.0,31.0
matrex.csv,1.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,84.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,67.0,1.0,65.0
mediate.csv,1.0,5.0,0.0,1.0,4.0,18.0,1.0,47.0,11.0,0.0,0.0,3.0,0.0,1.0,4.0,8.0,10.0,0.0,0.0
piccolo2d.csv,0.0,7.0,0.0,0.0,7.0,7.0,17.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,67.0,1.0,21.0
pustefix.csv,10.0,78.0,1.0,0.0,2.0,19.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,39.0
sblim.csv,1.0,78.0,1.0,0.0,0.0,0.0,0.0,133.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,67.0,0.0,23.0
thedata.csv,17.0,4.0,5.0,1.0,0.0,33.0,1.0,57.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,67.0,0.0,0.0
tmva.csv,14.0,0.0,4.0,1.0,60.0,34.0,1.0,24.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,67.0,0.0,4.0
