,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.74,0.55,0.62,0.68,0.57,0.62,0.49,0.01
cornerstone.csv,0.57,0.68,0.57,0.08,0.64,0.61,0.43,0.49
frogatto.csv,0.61,0.61,0.54,0.58,0.7,0.63,0.0,0.52
novembre.csv,0.87,0.07,0.85,0.8,0.73,0.68,0.67,0.51
ns-3.csv,0.06,0.79,0.54,0.67,0.59,0.46,0.63,0.67
open-beos.csv,0.67,0.71,0.07,0.72,0.59,0.46,0.66,0.57
planeshift.csv,0.61,0.75,0.67,0.75,0.07,0.51,0.68,0.86
sbml.csv,0.68,0.79,0.55,0.62,0.62,0.03,0.54,0.67
