,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.31,0.6,0.45,0.44,0.52,0.52,0.59,1.0
cornerstone.csv,0.58,0.62,0.51,0.93,0.43,0.44,0.69,0.66
frogatto.csv,0.54,0.65,0.55,0.54,0.49,0.63,1.0,0.71
novembre.csv,0.17,0.94,0.18,0.24,0.32,0.39,0.38,0.56
ns-3.csv,0.97,0.55,0.56,0.48,0.68,0.65,0.6,0.65
open-beos.csv,0.5,0.48,0.94,0.54,0.6,0.65,0.46,0.57
planeshift.csv,0.62,0.6,0.64,0.55,0.98,0.72,0.62,0.43
sbml.csv,0.59,0.55,0.68,0.67,0.67,0.99,0.72,0.64
