,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.39,0.9,0.14,0.47,0.54,0.68,0.66,0.0,0.39
ikvm.csv,0.43,0.0,0.1,0.21,0.15,0.31,0.3,0.17,0.06
lazarus-ccr.csv,0.0,0.4,0.38,0.84,0.73,0.94,0.82,0.33,0.55
les-indemodables.csv,1.0,0.33,0.43,0.38,0.37,0.0,0.13,0.83,0.06
metacosm.csv,0.64,0.27,0.24,0.17,0.39,0.12,0.38,0.17,0.0
micomt.csv,0.57,0.33,0.76,0.07,0.0,0.15,0.16,0.33,0.39
ontomorphtab.csv,0.64,0.77,0.0,0.36,0.63,0.6,0.56,0.67,0.52
tradelink.csv,0.32,0.07,0.05,0.05,0.14,0.38,0.0,0.0,0.0
xuggle.csv,0.46,0.5,0.81,0.0,0.15,0.51,0.64,0.83,0.55
