,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.99,0.61,0.35,0.54,0.37,0.75,0.42
freebios.csv,0.26,0.32,1.0,0.35,0.52,0.23,0.32
k3b.csv,0.56,0.58,0.33,0.96,0.65,0.76,0.59
loki-lib.csv,0.55,0.67,0.56,0.61,0.42,0.72,0.88
powerfolder.csv,0.0,0.0,0.0,0.02,0.0,1.0,0.0
quarkplusplus.csv,0.33,0.25,0.21,0.41,1.0,0.92,0.42
tzod.csv,0.56,1.0,0.24,0.38,0.5,0.79,0.43
