,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.0,0.6,0.33,0.25,0.19,0.39,0.33
freebios.csv,0.27,0.52,0.0,0.25,0.62,0.32,0.65
k3b.csv,0.53,0.35,0.27,0.0,0.5,0.35,0.39
loki-lib.csv,0.63,0.52,0.61,0.29,0.28,0.48,0.04
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quarkplusplus.csv,0.2,0.42,0.18,0.17,0.0,0.29,0.3
tzod.csv,0.3,0.0,0.12,0.25,0.28,0.24,0.13
