,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.0,8.0,0.0,2.0,2.0,25.0,9.0
freebios.csv,1.0,3.0,0.0,0.0,3.0,31.0,3.0
k3b.csv,1.0,5.0,0.0,0.0,0.0,22.0,3.0
loki-lib.csv,2.0,3.0,0.0,0.0,1.0,37.0,0.0
powerfolder.csv,107.0,74.0,99.0,0.0,55.0,0.0,74.0
quarkplusplus.csv,0.0,13.0,0.0,0.0,0.0,18.0,3.0
tzod.csv,0.0,0.0,3.0,0.0,1.0,9.0,0.0
