,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,198.0,269.5,99.0,534.0,24394.5,1813.0,581.5
k3d.csv,89.5,230.5,99.0,0.0,1537.5,93.5,286.0
massiv.csv,0.0,0.0,99.0,758.5,503.5,5128.0,581.5
net-snmp.csv,96.5,904.0,99.0,1804.5,14508.5,6962.5,486.0
patterntesting.csv,198.0,904.0,99.0,252.5,22298.5,6196.0,581.5
t-2.csv,382.5,344.0,99.0,89.0,11252.5,163.0,187.5
xreal.csv,239.0,623.5,905.0,788.0,5056.0,2117.0,193.0
