,jicarilla.csv,bacula.csv,pentahoanalysistool.csv,foursquared.csv,bdbbasic.csv,open-data-kit.csv,yafdotnet.csv,impala.csv,turbotrader-bos.csv,ultimairis.csv,tradelink.csv,wikipediardware.csv,ng4j.csv
bacula.csv,5.0,2.0,2.0,2.0,9.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0
bdbbasic.csv,5.0,0.0,2.0,0.0,0.0,3.0,2.0,24.0,424.0,0.0,4.0,0.0,1.0
foursquared.csv,1.0,147.0,2.0,0.0,67.0,1.0,227.0,0.0,424.0,150.0,0.0,0.0,1.0
impala.csv,3.0,147.0,2.0,2.0,0.0,1.0,227.0,1.0,424.0,0.0,95.0,0.0,0.0
jicarilla.csv,1.0,147.0,2.0,69.0,67.0,119.0,227.0,207.0,424.0,150.0,95.0,0.0,78.0
ng4j.csv,69.0,147.0,6.0,2.0,67.0,0.0,227.0,5.0,424.0,150.0,4.0,0.0,2.0
open-data-kit.csv,1.0,0.0,1.0,0.0,6.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,1.0
pentahoanalysistool.csv,0.0,147.0,0.0,0.0,67.0,1.0,227.0,207.0,424.0,150.0,95.0,1.0,2.0
tradelink.csv,4.0,0.0,1.0,2.0,0.0,2.0,0.0,14.0,424.0,150.0,1.0,51.0,4.0
turbotrader-bos.csv,4.0,1.0,2.0,1.0,9.0,3.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0
ultimairis.csv,5.0,1.0,2.0,2.0,6.0,4.0,2.0,7.0,424.0,0.0,1.0,0.0,1.0
wikipediardware.csv,5.0,2.0,2.0,2.0,9.0,4.0,2.0,8.0,7.0,1.0,1.0,1.0,1.0
yafdotnet.csv,0.0,0.0,4.0,5.0,0.0,0.0,1.0,14.0,3.0,1.0,1.0,0.0,0.0
