,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.62,0.62,0.36,0.15,0.52,0.43,0.09,0.17,0.43
azureus.csv,0.37,0.67,0.63,0.12,0.52,0.64,0.16,0.66,0.43
columba.csv,0.41,0.58,0.54,0.08,0.53,0.49,0.3,0.71,0.58
continuum-ide.csv,0.28,0.27,0.26,0.04,0.71,0.18,0.08,0.04,0.26
emulemorph.csv,0.0,0.06,0.07,0.17,0.27,0.03,0.25,0.0,0.06
factor.csv,0.0,0.1,0.12,0.0,0.19,0.32,0.25,0.92,0.06
pcgen.csv,0.38,0.7,0.69,0.1,0.45,0.52,0.14,0.79,0.43
stemkit.csv,0.26,0.38,0.5,0.16,0.27,0.24,0.28,0.41,0.27
utgb.csv,0.39,0.77,0.2,0.0,0.0,0.27,0.25,0.36,0.38
