,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.21,0.48,0.56,0.33,0.58,0.88,0.8,0.0,0.38
exordium.csv,0.23,0.52,0.56,0.29,0.53,0.38,0.32,0.17,0.48
flexpay.csv,0.43,0.58,0.56,0.5,0.26,0.61,0.31,0.17,0.29
mptvseries.csv,0.25,0.26,0.22,0.21,0.19,0.09,0.06,0.0,0.33
openmsx.csv,0.98,0.55,0.89,0.75,0.46,0.32,0.29,0.83,0.12
qtractor.csv,0.34,0.29,0.56,0.25,0.31,0.26,0.24,0.17,0.29
synergyspace.csv,0.43,0.39,0.22,0.33,0.61,0.1,0.3,0.17,0.51
tango-cs.csv,0.23,0.48,0.56,0.5,0.55,0.68,0.57,0.17,0.41
toped.csv,0.79,0.61,0.11,0.42,0.88,0.57,0.84,0.83,0.81
