,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.09,0.0,0.68,0.36,0.0,0.59,0.53,0.07,0.09,0.0
cubefs.csv,0.26,0.0,0.0,0.49,0.17,0.56,0.55,0.68,0.0,0.6
iaml.csv,0.32,0.18,0.58,0.26,0.7,0.39,0.69,0.19,0.0,0.48
ivataopenportal.csv,0.63,0.0,0.6,0.62,0.61,0.74,0.41,0.0,0.0,0.6
mb-unit.csv,0.21,0.1,0.53,0.66,0.0,0.05,0.46,0.29,0.54,0.65
mvdsv.csv,0.05,0.35,0.0,0.09,0.99,0.01,0.1,0.11,0.0,0.22
nova.csv,0.44,0.84,0.55,0.35,0.0,0.26,0.46,0.44,0.74,0.34
openwbem.csv,0.6,0.51,0.52,0.55,0.66,0.49,0.33,0.57,0.87,0.57
xcmetadataservicestoolkit.csv,0.53,0.42,0.49,0.55,0.68,0.54,0.34,0.23,0.13,0.8
