,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.98,1.0,0.42,0.9,1.0,0.71,0.72,0.94,0.98,1.02
cubefs.csv,0.82,1.0,1.0,0.59,1.15,0.77,0.75,0.47,1.0,0.5
iaml.csv,0.77,0.88,0.58,0.81,0.38,0.7,0.44,0.85,1.06,0.78
ivataopenportal.csv,0.62,1.0,0.76,0.7,0.76,0.4,0.88,1.0,1.11,0.71
mb-unit.csv,0.95,0.92,0.8,0.56,1.0,0.99,0.76,0.76,0.81,0.68
mvdsv.csv,0.96,0.77,1.0,0.93,0.03,0.99,0.92,0.91,1.0,0.82
nova.csv,0.72,0.26,0.67,0.75,1.14,0.84,0.61,0.67,0.64,0.73
openwbem.csv,0.5,0.55,0.56,0.65,0.51,0.83,0.74,0.78,0.42,0.56
xcmetadataservicestoolkit.csv,0.63,0.88,0.7,0.61,0.7,0.78,0.91,0.81,0.97,0.32
