,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.19,0.27,0.5,0.22,0.25,0.0
foursquared.csv,0.13,0.13,0.0,0.76,0.0,0.0
ifmo-game-1.csv,0.4,0.0,0.12,0.28,0.0,0.0
micomt.csv,0.18,0.18,0.07,0.53,0.69,0.02
voms.csv,0.16,0.53,0.09,0.68,0.5,0.02
