,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.14,0.23,0.33,1.0,0.67,0.0
foursquared.csv,0.12,0.17,0.0,0.68,0.0,0.0
ifmo-game-1.csv,0.26,0.0,0.07,0.42,0.0,0.0
micomt.csv,0.1,0.1,0.04,0.36,0.55,0.01
voms.csv,0.1,0.38,0.05,0.65,0.71,0.01
