,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.58,0.25,0.05,0.06,0.06,0.38,0.53,0.84,0.23
jicarilla.csv,0.4,0.0,0.78,0.0,0.0,0.0,0.5,0.72,0.14
optalgtoolkit.csv,0.55,0.27,0.33,0.06,0.06,0.63,0.5,0.73,0.23
oscarmcmaster.csv,0.67,0.29,0.15,0.08,0.03,0.33,0.56,0.74,0.29
ossim.csv,0.42,0.26,0.37,0.14,0.0,0.46,0.54,0.68,0.13
projectts.csv,0.77,0.23,0.14,0.07,0.03,0.33,0.68,1.0,0.24
sabbu.csv,0.76,0.25,0.27,0.09,0.08,0.44,0.55,0.54,0.2
vxl.csv,0.61,0.29,0.31,0.08,0.04,0.18,0.59,0.76,0.26
zact.csv,0.46,0.21,0.7,0.07,0.11,0.0,0.63,0.62,0.14
