,mpqc.csv,iaml.csv,jrdf.csv,tigermud.csv
iaml.csv,0.0,0.0,18.0,0.0
jrdf.csv,5.0,0.0,0.0,0.0
mpqc.csv,0.0,1.0,7.0,0.0
tigermud.csv,1.0,0.0,19.0,0.0
