,recall,precision,pf,pci_20,ifa,wins
adobe-source.csv,0.33,0.4,0.16,0.62,1.0,13
atlc.csv,0.63,0.28,0.57,0.54,3.0,2
ipfilter.csv,0.78,0.25,0.83,0.48,3.0,1
liferea.csv,0.54,0.37,0.33,0.47,2.0,12
miranda-icq.csv,0.71,0.26,0.55,0.46,6.0,0
opensim4opencog.csv,0.64,0.33,0.39,0.37,1.0,11
pclasses.csv,0.13,0.27,0.14,0.67,3.0,3
pfaedit.csv,0.35,0.29,0.13,0.73,4.0,9
psrchive.csv,0.59,0.27,0.53,0.46,1.0,4
theresa.csv,0.43,0.3,0.26,0.48,1.0,10
thrust.csv,0.29,0.3,0.25,0.79,4.0,8
tktoolkit.csv,0.73,0.33,0.6,0.44,3.0,5
tzod.csv,0.64,0.29,0.37,0.41,2.0,7
yaprm.csv,0.43,0.3,0.19,0.57,4.0,6
