,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.75,0.77,0.63,0.02,0.71,0.78,0.43,0.58,0.65
ctrlr.csv,0.77,0.98,0.93,0.69,0.1,0.84,0.96,0.85,0.92
customsagetv.csv,1.0,0.93,0.02,1.0,1.0,0.98,1.0,0.94,0.82
glas.csv,0.65,0.61,0.54,0.66,0.77,0.53,0.08,0.78,0.61
octave.csv,0.09,0.83,0.55,0.73,1.0,0.67,0.97,0.65,0.71
tango-cs.csv,0.9,0.65,0.81,0.75,0.66,0.86,0.82,0.57,0.09
xcf.csv,0.5,0.64,0.67,0.5,0.77,0.67,0.69,0.06,0.7
xfce.csv,0.6,0.84,0.97,0.71,0.81,0.02,0.53,0.55,0.76
zildo.csv,0.87,0.02,0.87,0.57,0.96,0.72,1.0,0.79,0.75
