,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,4.0,0.0,7.0,262.0,64.0,160.0,3.0,2.0,627.0
avisynth2.csv,95.0,0.0,166.0,262.0,0.0,6.0,0.0,240.0,0.0
les-indemodables.csv,0.0,0.0,5.0,0.0,26.0,154.0,0.0,4.0,2.0
lportal.csv,2.0,0.0,1.0,6.0,64.0,15.0,0.0,240.0,0.0
mbse.csv,2.0,2.0,0.0,0.0,64.0,0.0,9.0,0.0,0.0
mplayer-ce.csv,3.0,0.0,3.0,4.0,22.0,171.0,0.0,0.0,0.0
simplewebservices.csv,4.0,0.0,10.0,1.0,23.0,65.0,3.0,0.0,5.0
vapor.csv,2.0,0.0,9.0,0.0,64.0,171.0,8.0,0.0,0.0
zscreen.csv,2.0,0.0,11.0,6.0,34.0,157.0,0.0,0.0,0.0
