,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.63,0.59,0.24,0.0,0.0,0.42,0.05,0.2,0.0
avisynth2.csv,0.0,0.3,0.01,0.01,0.03,0.03,0.03,0.01,0.0
les-indemodables.csv,0.45,0.26,0.59,0.91,0.82,0.96,0.38,0.47,0.42
lportal.csv,0.04,0.0,0.14,0.4,0.08,0.18,0.28,0.0,0.46
mbse.csv,0.63,0.37,0.32,0.27,0.05,0.12,0.25,0.6,0.41
mplayer-ce.csv,0.55,0.33,0.61,0.14,0.69,0.9,0.6,0.99,0.35
simplewebservices.csv,0.9,0.96,0.82,0.76,0.77,0.65,0.8,0.4,0.84
vapor.csv,0.3,0.0,0.8,0.48,0.16,1.0,0.12,0.35,1.0
zscreen.csv,0.42,0.19,0.98,0.15,0.94,0.8,0.05,0.5,0.86
