,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.53,0.36,0.74,0.0,0.0,0.2,0.06,0.21,0.0
avisynth2.csv,0.0,0.34,0.0,0.0,0.99,0.05,0.04,0.0,0.01
les-indemodables.csv,0.73,0.47,0.54,0.33,0.52,0.17,0.74,0.5,0.56
lportal.csv,0.1,0.2,0.02,0.58,0.0,0.75,0.57,0.0,0.52
mbse.csv,0.58,0.38,0.4,0.67,0.0,0.28,0.31,0.69,0.48
mplayer-ce.csv,0.72,0.62,0.67,0.43,0.69,0.35,0.67,0.05,0.57
simplewebservices.csv,0.36,0.17,0.51,0.58,0.6,0.68,0.5,0.66,0.45
vapor.csv,0.58,0.13,0.51,0.6,0.0,0.0,0.04,0.31,0.0
zscreen.csv,0.66,0.77,0.09,0.5,0.24,0.55,0.06,0.69,0.41
