,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.74,0.75,0.79,0.73,0.91,0.96,0.91,0.63,0.08,0.92,0.98,0.89,0.65,0.95,0.72,0.94
customsagetv.csv,0.89,0.99,1.0,1.0,0.96,1.0,1.0,0.96,0.7,0.98,1.0,1.0,0.95,1.0,0.83,0.02
fluidium.csv,0.93,0.81,0.98,0.93,1.04,0.63,0.93,0.82,0.89,0.87,0.77,0.82,0.93,0.05,0.82,0.97
guineu.csv,0.08,0.82,0.62,0.6,0.71,0.95,0.96,0.62,0.73,0.92,0.92,0.85,0.66,0.95,0.98,0.61
inkscape.csv,0.82,0.75,0.89,0.73,0.71,0.81,0.02,0.96,0.79,0.72,0.76,0.71,0.83,0.64,0.87,0.99
mpqc.csv,0.72,0.82,0.95,1.0,0.93,0.05,0.98,0.8,1.1,0.85,0.71,1.0,1.01,0.78,0.7,0.92
nsis.csv,0.77,0.94,0.83,0.85,0.96,0.93,0.94,0.61,0.83,0.87,0.0,1.0,0.78,0.9,0.78,0.89
octave.csv,0.64,0.69,0.62,0.69,0.05,0.92,0.9,0.7,0.84,0.95,0.95,0.79,0.85,0.91,0.63,0.35
owfs.csv,0.63,0.94,0.81,0.18,0.96,0.96,0.96,0.8,0.64,0.81,0.9,0.97,0.69,1.0,0.81,0.83
owlib.csv,0.59,0.02,0.69,0.85,0.96,0.93,0.7,0.87,0.99,0.63,0.51,1.1,0.61,0.66,0.82,0.45
pamguard.csv,0.72,0.84,0.91,0.64,0.51,0.81,0.77,0.61,0.81,0.76,0.68,0.63,0.56,0.92,0.06,1.03
prelude.csv,0.98,0.9,0.0,0.91,1.0,0.97,0.94,1.0,0.75,0.88,1.0,0.83,0.94,0.95,0.94,0.91
robocode.csv,0.48,0.71,0.6,0.78,0.6,0.89,0.81,0.04,0.43,0.57,0.92,0.76,0.5,0.92,0.71,0.52
uwom-server.csv,0.69,0.91,0.88,0.75,0.72,0.92,0.82,0.88,0.43,0.11,1.01,0.95,0.77,0.95,0.85,0.55
zengine.csv,0.97,0.93,1.0,0.96,0.54,0.79,0.82,0.56,0.5,0.82,0.69,0.0,0.86,0.7,0.76,0.86
zildo.csv,0.46,0.59,0.48,0.77,0.66,0.88,0.64,0.65,0.51,0.58,0.8,0.79,0.07,0.79,0.8,0.77
