,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.31,0.38,0.25,0.31,0.11,0.06,0.11,0.44,0.93,0.11,0.07,0.13,0.41,0.06,0.44,0.12
customsagetv.csv,0.15,0.01,0.0,0.0,0.06,0.0,0.0,0.05,0.36,0.02,0.0,0.0,0.06,0.0,0.2,0.98
fluidium.csv,0.1,0.27,0.02,0.11,0.0,0.44,0.11,0.26,0.18,0.19,0.28,0.21,0.11,0.96,0.24,0.05
guineu.csv,0.93,0.21,0.43,0.56,0.36,0.06,0.06,0.44,0.35,0.11,0.16,0.21,0.41,0.06,0.02,0.45
inkscape.csv,0.27,0.33,0.15,0.52,0.36,0.24,0.98,0.05,0.27,0.44,0.3,0.6,0.23,0.59,0.18,0.05
mpqc.csv,0.44,0.23,0.09,0.0,0.11,0.96,0.09,0.46,0.23,0.23,0.39,0.0,0.29,0.36,0.38,0.39
nsis.csv,0.53,0.29,0.5,0.45,0.17,0.27,0.24,0.57,0.39,0.44,1.0,0.0,0.49,0.35,0.52,0.42
octave.csv,0.46,0.42,0.52,0.61,0.96,0.12,0.14,0.57,0.47,0.09,0.07,0.25,0.37,0.12,0.56,0.84
owfs.csv,0.43,0.07,0.23,0.85,0.06,0.06,0.06,0.26,0.43,0.24,0.18,0.04,0.37,0.0,0.24,0.2
owlib.csv,0.62,0.98,0.61,0.47,0.26,0.31,0.41,0.43,0.17,0.53,0.69,0.0,0.59,0.7,0.47,0.73
pamguard.csv,0.61,0.47,0.32,0.67,0.66,0.41,0.51,0.59,0.51,0.52,0.5,0.44,0.62,0.4,0.95,0.27
prelude.csv,0.09,0.37,1.0,0.35,0.0,0.2,0.24,0.0,0.59,0.4,0.0,0.5,0.27,0.26,0.24,0.33
robocode.csv,0.64,0.34,0.48,0.5,0.53,0.18,0.25,0.99,0.69,0.53,0.16,0.36,0.62,0.12,0.42,0.57
uwom-server.csv,0.53,0.12,0.15,0.31,0.44,0.12,0.27,0.44,0.74,0.91,0.1,0.06,0.47,0.06,0.34,0.76
zengine.csv,0.13,0.3,0.0,0.17,0.69,0.54,0.52,0.71,0.67,0.5,0.56,1.0,0.44,0.58,0.57,0.45
zildo.csv,0.66,0.6,0.68,0.57,0.41,0.23,0.55,0.43,0.58,0.6,0.3,0.25,0.94,0.28,0.44,0.35
